여자	55 - 59세	296371	302361	331983	357287	377014	319434	345793	412297	447146	489981	603556	707177	861860	940241	974801	996617	1016516	1064481	1100492	1096287	1078986	1057538	1040931	1051696	1087306	1133969	1172009	1209075	1250798	1299880	1398966	1527939	1631898	1728363	1842154	1945184	2041485	2114004	2134288	2122996	2092130	2037429	2003933	2030851	2120648	2141731	2187395	2215098	2227985	2189455	2143060	2062103	1990343	1923918	1871394	1887242	1921697	1969409	1982367	1954542	1865722	1777077	1679249	1602048	1564378	1559581	1561465	1597264	1639727	1671923	1694402	1714891	1703070	1684903	1655275	1634818	1597031	1522644	1437563	1370673	1285598	1209511	1186084	1193244	1184003	1184993	1207942	1216211	1207611	1201525	1202700
여자	60 - 64세	248627	248612	255063	281946	314342	263101	309124	302918	362896	403073	448835	566489	662214	733278	760961	797510	838860	874905	907570	942499	965511	986590	1034907	1071386	1068771	1053392	1034145	1020039	1033562	1071625	1119059	1157215	1194716	1236338	1284938	1383452	1511529	1614826	1710723	1823390	1925780	2021736	2093293	2152660	2122176	2086412	2019639	2020436	2009752	2098955	2120568	2166416	2194404	2207684	2169956	2124281	2044288	1973328	1907669	1855822	1872004	1906758	1954700	1968026	1940642	1852448	1764327	1667046	1590276	1552894	1548302	1550423	1586383	1629027	1661442	1684147	1704846	1693300	1675357	1645941	1625642	1588039	1513848	1428910	1362113	1277183	1201189	1177786	1185014	1175890	1176951
여자	65 - 69세	207868	196183	202173	205490	225093	203113	230526	254634	253284	313047	359686	416107	524562	552784	578959	611195	638800	665801	691193	719548	756666	798132	834421	867423	902970	927556	950428	1000022	1038961	1039792	1026837	1009495	997489	1012218	1050738	1098590	1136955	1174799	1217045	1265899	1363812	1490906	1593077	1688374	1806615	1898885	2026440	2066344	2115708	2086242	2051888	1986982	1988487	1978864	2067912	2090256	2136513	2164997	2178867	2142273	2097572	2018814	1948896	1884281	1833398	1850054	1885158	1933319	1947043	1920168	1832808	1745473	1649063	1573002	1536108	1531849	1534307	1570463	1613283	1645885	1668771	1689631	1678403	1660763	1631647	1611613	1574333	1500476	1415828	1349248	1264611
여자	70 - 74세	112990	137739	134568	140678	165109	110771	173283	162301	194609	201994	263229	310701	361808	422466	442874	456718	470521	482388	497256	523221	554518	581841	608795	634318	663214	700958	743057	780545	815544	853151	879612	904168	954288	993280	995690	985362	970836	962183	979291	1018481	1066429	1104706	1141945	1190258	1236046	1342489	1459578	1543485	1644953	1760830	1852788	1979035	2019087	2068491	2040464	2008200	1946181	1948776	1940738	2029344	2052503	2099064	2127942	2142467	2107504	2064217	1987380	1919135	1856255	1806975	1824350	1859856	1908177	1922317	1896132	1810192	1724289	1629448	1554682	1518632	1514852	1517756	1554123	1597072	1629833	1652926	1674004	1663268	1646104	1617467	1597852
여자	75 - 79세	58776	66432	83215	76336	88320	98740	85028	109437	114485	136049	155111	208577	249266	283227	289413	298150	308933	325032	348922	367187	380288	393569	405801	421091	446312	477234	504963	532591	559987	590846	629123	670764	707929	742665	780298	807786	833242	883115	922440	927400	920548	909528	903988	916599	956817	1005727	1057101	1094947	1132429	1177500	1281548	1394465	1476497	1575101	1687337	1778295	1901729	1941325	1990133	1963832	1934748	1877567	1881612	1876158	1963509	1987757	2034461	2063573	2078902	2046768	2005822	1932424	1867190	1807464	1761156	1779839	1815947	1864232	1878815	1853631	1770228	1687023	1595355	1523285	1488959	1486090	1489858	1526510	1569437	1602234	1625437
여자	80 - 84세	18238	30732	39283	46410	36987		42696	39207	57481	64613	86661	101497	140451				187693	195405	201715	206545	213472	223054	237077	256974	272637	284698	297568	311062	328531	353689	382956	409231	435161	461035	490218	526430	565332	600375	633407	669394	697532	723885	769243	808102	811457	814561	787476	800795	818042	856325	902306	947495	984672	1021245	1064400	1162876	1266728	1344032	1435864	1539677	1627153	1743336	1780359	1826674	1802863	1779587	1731590	1737853	1737045	1820909	1846423	1892485	1921133	1937147	1910168	1873592	1807192	1747946	1694697	1654532	1675387	1711890	1759257	1774113	1750581	1672714	1595647	1511170	1445086	1414445	1413247
여자	85 - 89세	5405				20849		15983	17416	21441	32509	41946	60588	75496								102497	106905	112378	116731	120530	126696	135042	146855	163009	176069	186650	197642	209337	224409	244957	268059	288697	309791	330960	355210	386196	419029	445474	479906	511344	534132	554611	594083	628119	631386	634458	612593	628697	647719	680924	720019	754015	788046	821021	858736	944210	1029511	1095481	1172563	1258901	1336942	1436795	1467155	1506941	1486668	1472340	1439531	1448194	1453696	1528156	1553868	1596500	1622212	1637786	1619277	1589772	1535850	1487716	1446632	1417791	1441527	1477231	1520767	1534473	1513348	1446570
여자	90 - 94세																					32551	34459	36854	39088	41343	43568	46276	49761	52925	56106	60401	65919	73321	82692	90032	95545	101758	109567	119224	131582	145942	159253	170332	191341	208456	230058	252755	272168	289309	309582	324778	338672	365601	388065	389967	391993	377236	393175	410345	433730	460468	479236	505161	529677	556677	618397	674689	720671	773260	831449	889681	960361	979031	1006427	991012	986887	972430	981584	991874	1047347	1068694	1101233	1119665	1132196	1123986	1104747	1069771	1038338	1014380	1000390	1024024
여자	95 - 99세																					6604	6724	7093	7697	8337	8949	9684	10639	11585	12592	13634	14873	16262	17381	18578	20146	22314	25429	29012	31397	33317	35840	38153	44215	51177	57741	63115	70065	76974	84449	93937	103574	111864	119080	128049	134959	141400	154292	164461	164740	165402	158095	168699	179078	190330	202849	209004	223153	235972	249406	281091	306565	328781	353598	380909	411967	447254	453687	466569	457459	459073	456818	462952	472004	501820	514280	531990	540764	547637	546308	536936
여자	100세 이상																					2038	2054	1993	1863	1772	1747	1770	1854	1999	2159	2253	2378	2610	2866	3150	3450	3764	4050	4244	4491	4943	5561	6065	6928	6991	7412	8196	9355	10786	12395	13936	15222	17049	18906	20946	23506	25982	28208	30142	32678	34763	36724	40535	43344	43421	43751	41875	46272	50003	52962	56284	56901	62105	66437	70626	80596	87194	94071	101408	109422	120366	131245	132682	137174	135101	138537	140896	143100	147464	156481	160932
